Date,FareProduct,TransitCard,PaymentType,BusNo,TransactionType,SeqNo,GrpQty,TotalCost,Bonus,Change,TotalChange,ValueLeft,RidesLeft,RenewedAdvCount,Status,Company,Vehicle,Hour,Minute,Trip No,Route,20cc,51,52,60,32,31,20cw,10,40,51s,Departure,Arrival,Avg Departure Diff,Avg Scheduled Travel,Avg Arrival Diff
42485.51,Reg SV Regular,1.60E+14,,3293,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,83,Unlmtd,,Success,First Transit,3293,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 12:12,4/25/2016 13:23,1.1,73,-0.3
42485.51,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 12:12,4/25/2016 13:23,1.1,73,-0.3
42485.52,Reg SV Regular,1.70E+18,,3293,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,2.25,Unlmtd,,Success,First Transit,3293,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 12:12,4/25/2016 13:23,1.1,73,-0.3
42485.53,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 12:12,4/25/2016 13:23,1.1,73,-0.3
42485.54,Reg SV Regular,1.60E+14,,3293,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,8.65,Unlmtd,,Success,First Transit,3293,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 12:12,4/25/2016 13:23,1.1,73,-0.3
42485.54,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0.5,Unlmtd,0,Success,First Transit,3293,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 12:12,4/25/2016 13:23,1.1,73,-0.3
42485.54,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 12:12,4/25/2016 13:23,1.1,73,-0.3
42485.54,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 12:12,4/25/2016 13:23,1.1,73,-0.3
42485.55,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,12,11,293007,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 12:12,4/25/2016 13:23,1.1,73,-0.3
42485.58,Reg SV Regular,1.60E+14,,3293,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,24.75,Unlmtd,,Success,First Transit,3293,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 13:24,4/25/2016 14:38,0.6,75,-0.1
42485.58,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 13:24,4/25/2016 14:38,0.6,75,-0.1
42485.59,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 13:24,4/25/2016 14:38,0.6,75,-0.1
42485.59,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 13:24,4/25/2016 14:38,0.6,75,-0.1
42485.60,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,13,24,293008,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 13:24,4/25/2016 14:38,0.6,75,-0.1
42485.62,EZ Pass S/D Z0,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,16.55,Unlmtd,0,Success,First Transit,3293,14,39,293009,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 14:39,4/25/2016 15:50,0.4,72,-0.1
42485.64,Reg SV Regular,1.60E+14,,3293,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,8.25,Unlmtd,,Success,First Transit,3293,14,39,293009,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 14:39,4/25/2016 15:50,0.4,72,-0.1
42485.67,Reg SV Regular,1.60E+14,,3293,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,5,Unlmtd,,Success,First Transit,3293,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 15:51,4/25/2016 17:02,0.6,70,1.9
42485.67,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 15:51,4/25/2016 17:02,0.6,70,1.9
42485.68,Reg SV Regular,1.60E+14,,3293,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,1,Unlmtd,,Success,First Transit,3293,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 15:51,4/25/2016 17:02,0.6,70,1.9
42485.69,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 15:51,4/25/2016 17:02,0.6,70,1.9
42485.69,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 15:51,4/25/2016 17:02,0.6,70,1.9
42485.69,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,2,Unlmtd,0,Success,First Transit,3293,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 15:51,4/25/2016 17:02,0.6,70,1.9
42485.69,EZ Pass AdultZ0,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0.25,Unlmtd,0,Success,First Transit,3293,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 15:51,4/25/2016 17:02,0.6,70,1.9
42485.69,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,15,51,293010,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 15:51,4/25/2016 17:02,0.6,70,1.9
42485.77,Reg SV Sr/Dis,1.60E+14,,3293,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,6.5,Unlmtd,,Success,First Transit,3293,18,9,293012,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 18:11,4/25/2016 19:05,2.6,56,0.1
42485.78,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,18,9,293012,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 18:11,4/25/2016 19:05,2.6,56,0.1
42485.78,EZ Pass AdultZ0,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,18,9,293012,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 18:11,4/25/2016 19:05,2.6,56,0.1
42485.80,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,19,5,293013,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 19:05,4/25/2016 19:49,0.6,46,-1.6
42485.80,Reg SV Regular,1.60E+14,,3293,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,1.5,Unlmtd,,Success,First Transit,3293,19,5,293013,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 19:05,4/25/2016 19:49,0.6,46,-1.6
42485.80,ASI,1.60E+14,,3293,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3293,19,5,293013,20cc,1,0,0,0,0,0,0,0,0,0,4/25/2016 19:05,4/25/2016 19:49,0.6,46,-1.6
42485.29,EZ Pass AdultZ0,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,6,48,403001,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 6:48,4/25/2016 7:15,0.8,28,-0.2
42485.29,Reg SV Regular,1.60E+14,,3298,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,2.5,Unlmtd,,Success,First Transit,3298,6,48,403001,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 6:48,4/25/2016 7:15,0.8,28,-0.2
42485.30,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,6,48,403001,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 6:48,4/25/2016 7:15,0.8,28,-0.2
42485.32,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,7,26,403002,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 7:27,4/25/2016 7:48,1.3,23,-0.5
42485.33,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,7,52,403003,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 7:52,4/25/2016 8:23,0.5,28,3.3
42485.33,EZ Pass AdultZ0,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,7,52,403003,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 7:52,4/25/2016 8:23,0.5,28,3.3
42485.36,Reg SV Regular,1.60E+14,,3298,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,5.25,Unlmtd,,Success,First Transit,3298,8,30,403004,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 8:30,4/25/2016 8:53,0.8,23,0.8
42485.36,Reg SV Regular,1.60E+14,,3298,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,2,Unlmtd,,Success,First Transit,3298,8,30,403004,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 8:30,4/25/2016 8:53,0.8,23,0.8
42485.37,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,8,30,403004,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 8:30,4/25/2016 8:53,0.8,23,0.8
42485.64,Reg SV Student,1.60E+14,,3298,SV Entry (Tag On),,1,0.5,0,-0.5,-0.5,15.45,Unlmtd,,Success,First Transit,3298,15,10,403101,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 15:11,4/25/2016 15:41,1,27,4.8
42485.70,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,16,21,403103,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 16:23,4/25/2016 16:49,2.5,27,1.3
42485.70,DCFS EZ (New),1.70E+18,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,16,51,403104,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 16:51,4/25/2016 17:23,0.8,29,3.5
42485.70,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,16,51,403104,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 16:51,4/25/2016 17:23,0.8,29,3.5
42485.71,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,16,51,403104,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 16:51,4/25/2016 17:23,0.8,29,3.5
42485.71,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,16,51,403104,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 16:51,4/25/2016 17:23,0.8,29,3.5
42485.71,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,6.3,Unlmtd,0,Success,First Transit,3298,16,51,403104,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 16:51,4/25/2016 17:23,0.8,29,3.5
42485.73,Reg SV Regular,1.60E+14,,3298,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,5.25,Unlmtd,,Success,First Transit,3298,17,30,403105,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 17:32,4/25/2016 18:04,2.8,28,6
42485.75,ASI,1.60E+14,,3298,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3298,17,30,403105,40,0,0,0,0,0,0,0,0,1,0,4/25/2016 17:32,4/25/2016 18:04,2.8,28,6
42485.33,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,10.5,Unlmtd,,Success,First Transit,3292,7,48,101006,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 7:48,4/25/2016 8:08,0.7,18,2.2
42485.33,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,13.75,Unlmtd,,Success,First Transit,3292,7,48,101006,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 7:48,4/25/2016 8:08,0.7,18,2.2
42485.33,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,7,48,101006,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 7:48,4/25/2016 8:08,0.7,18,2.2
42485.35,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,8,6,101007,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 8:08,4/25/2016 8:30,2.4,21,3.7
42485.35,EZ Pass AdultZ0,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,1,Success,First Transit,3292,8,6,101007,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 8:08,4/25/2016 8:30,2.4,21,3.7
42485.37,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,33,Unlmtd,,Success,First Transit,3292,8,34,101008,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 8:34,4/25/2016 8:57,0.7,17,6.4
42485.40,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0.5,Unlmtd,0,Success,First Transit,3292,9,20,101010,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 9:27,4/25/2016 9:46,7.4,18,8.4
42485.40,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,9.5,Unlmtd,,Success,First Transit,3292,9,20,101010,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 9:27,4/25/2016 9:46,7.4,18,8.4
42485.41,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,8.75,Unlmtd,,Success,First Transit,3292,9,38,101011,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 9:46,4/25/2016 10:08,8.7,22,8.7
42485.41,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,9,38,101011,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 9:46,4/25/2016 10:08,8.7,22,8.7
42485.42,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,25.15,Unlmtd,,Success,First Transit,3292,9,38,101011,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 9:46,4/25/2016 10:08,8.7,22,8.7
42485.43,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,10,7,101012,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 10:09,4/25/2016 10:28,2.4,20,1.7
42485.48,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,11,23,101015,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 11:23,4/25/2016 11:48,0.9,24,1.9
42485.48,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0.5,Unlmtd,0,Success,First Transit,3292,11,23,101015,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 11:23,4/25/2016 11:48,0.9,24,1.9
42485.51,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,11,54,101016,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 11:56,4/25/2016 12:20,2.7,21,5.7
42485.52,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,12,18,101017,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 12:20,4/25/2016 12:44,2.9,24,2.9
42485.52,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,12,18,101017,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 12:20,4/25/2016 12:44,2.9,24,2.9
42485.52,EZ Pass S/D Z0,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,8.9,Unlmtd,0,Success,First Transit,3292,12,18,101017,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 12:20,4/25/2016 12:44,2.9,24,2.9
42485.52,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,53.5,Unlmtd,,Success,First Transit,3292,12,18,101017,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 12:20,4/25/2016 12:44,2.9,24,2.9
42485.53,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,7,Unlmtd,,Success,First Transit,3292,12,18,101017,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 12:20,4/25/2016 12:44,2.9,24,2.9
42485.54,EZ Pass S/D Z0,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0.11,Unlmtd,0,Success,First Transit,3292,12,49,101018,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 12:53,4/25/2016 13:15,4.4,21,5.9
42485.54,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,21.5,Unlmtd,,Success,First Transit,3292,12,49,101018,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 12:53,4/25/2016 13:15,4.4,21,5.9
42485.55,EZ Pass AdultZ0,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,12,49,101018,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 12:53,4/25/2016 13:15,4.4,21,5.9
42485.56,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,13,12,101019,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 13:16,4/25/2016 13:41,4.4,24,5.7
42485.56,Reg SV Sr/Dis,1.60E+14,,3292,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,11.3,Unlmtd,,Success,First Transit,3292,13,12,101019,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 13:16,4/25/2016 13:41,4.4,24,5.7
42485.59,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,30.25,Unlmtd,,Success,First Transit,3292,14,9,101021,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 14:11,4/25/2016 14:35,2.2,24,2.2
42485.62,Reg SV Sr/Dis,1.60E+14,,3292,SV Entry (Tag On),,1,0.35,0,-0.35,-0.35,10.95,Unlmtd,,Success,First Transit,3292,14,40,101022,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 14:41,4/25/2016 15:02,1.2,20,2.4
42485.62,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,14,40,101022,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 14:41,4/25/2016 15:02,1.2,20,2.4
42485.62,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,14,40,101022,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 14:41,4/25/2016 15:02,1.2,20,2.4
42485.63,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,15,4,101023,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 15:04,4/25/2016 15:28,0.4,23,1.4
42485.68,Reg Senior 60,1.60E+14,,3292,Pass Entry (Tag On),,1,0.35,0,-0.35,-0.35,17.55,Unlmtd,0,Success,First Transit,3292,15,58,101025,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 16:00,4/25/2016 16:24,2.2,23,3.9
42485.68,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,2.75,Unlmtd,,Success,First Transit,3292,15,58,101025,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 16:00,4/25/2016 16:24,2.2,23,3.9
42485.69,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,8.5,Unlmtd,,Success,First Transit,3292,16,28,101026,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 16:28,4/25/2016 16:50,0.7,20,2.9
42485.71,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,16,51,101027,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 16:51,4/25/2016 17:15,0.9,26,-1.1
42485.71,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,20.25,Unlmtd,,Success,First Transit,3292,16,51,101027,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 16:51,4/25/2016 17:15,0.9,26,-1.1
42485.71,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,16,51,101027,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 16:51,4/25/2016 17:15,0.9,26,-1.1
42485.73,ASI,1.60E+14,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,17,24,101028,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 17:24,4/25/2016 17:45,0.9,20,1.7
42485.74,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,32.25,Unlmtd,,Success,First Transit,3292,17,24,101028,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 17:24,4/25/2016 17:45,0.9,20,1.7
42485.74,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,12.5,Unlmtd,,Success,First Transit,3292,17,46,101029,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 17:46,4/25/2016 18:14,0.4,24,4.7
42485.75,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,5.95,Unlmtd,,Success,First Transit,3292,17,46,101029,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 17:46,4/25/2016 18:14,0.4,24,4.7
42485.78,Reg SV Regular,1.60E+14,,3292,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,25,Unlmtd,,Success,First Transit,3292,18,40,101031,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 18:40,4/25/2016 19:03,0.4,22,1.2
42485.81,DCFS EZ (New),1.70E+18,,3292,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3292,19,9,101032,10,0,0,0,0,0,0,0,1,0,0,4/25/2016 19:09,4/25/2016 19:26,0.4,18,-0.6
42485.31,Reg SV Regular,1.60E+14,,3220,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,9.25,Unlmtd,,Success,First Transit,3220,7,23,303001,32,0,0,0,0,1,0,0,0,0,0,4/25/2016 7:23,4/25/2016 7:55,0.8,26,6.1
42485.31,ASI,1.60E+14,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,7,23,303001,32,0,0,0,0,1,0,0,0,0,0,4/25/2016 7:23,4/25/2016 7:55,0.8,26,6.1
42485.32,Reg SV Regular,1.60E+14,,3220,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,16,Unlmtd,,Success,First Transit,3220,7,23,303001,32,0,0,0,0,1,0,0,0,0,0,4/25/2016 7:23,4/25/2016 7:55,0.8,26,6.1
42485.35,ASI,1.60E+14,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,7,59,303002,32,0,0,0,0,1,0,0,0,0,0,4/25/2016 8:00,4/25/2016 8:28,1.3,29,0.6
42485.35,ASI,1.60E+14,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,7,59,303002,32,0,0,0,0,1,0,0,0,0,0,4/25/2016 8:00,4/25/2016 8:28,1.3,29,0.6
42485.35,ASI,1.60E+14,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/25/2016 8:29,4/25/2016 9:06,1.6,29,9.8
42485.36,ASI,1.60E+14,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/25/2016 8:29,4/25/2016 9:06,1.6,29,9.8
42485.36,ASI,1.60E+14,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/25/2016 8:29,4/25/2016 9:06,1.6,29,9.8
42485.36,ASI,1.60E+14,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/25/2016 8:29,4/25/2016 9:06,1.6,29,9.8
42485.36,ASI,1.60E+14,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/25/2016 8:29,4/25/2016 9:06,1.6,29,9.8
42485.36,DCFS EZ (New),1.70E+18,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/25/2016 8:29,4/25/2016 9:06,1.6,29,9.8
42485.37,Reg SV Regular,1.60E+14,,3220,SV Entry (Tag On),,1,0.75,0,-0.75,-0.75,13.5,Unlmtd,,Success,First Transit,3220,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/25/2016 8:29,4/25/2016 9:06,1.6,29,9.8
42485.37,Reg SV Student,1.60E+14,,3220,SV Entry (Tag On),,1,0.5,0,-0.5,-0.5,14.5,Unlmtd,,Success,First Transit,3220,8,28,303003,31,0,0,0,0,0,1,0,0,0,0,4/25/2016 8:29,4/25/2016 9:06,1.6,29,9.8
42485.40,ASI,1.60E+14,,3220,Pass Entry (Tag On),,1,0,0,0,0,0,Unlmtd,0,Success,First Transit,3220,9,8,303004,31,0,0,0,0,0,1,0,0,0,0,4/25/2016 9:09,4/25/2016 9:42,1.5,29,5.6
